Metric,Dataset,Model,Method,ScoreType,Score
Comet WMT22,wmt14_fren,Llama 3.1 8B,LSRL,Detrended,0.3243248408793365
Comet WMT22,wmt19_deen,Llama 3.1 8B,MSP,Raw,0.4579067225503741
Comet WMT22,wmt19_deen,Llama 3.1 8B,MSP,Detrended,0.5105719888205362
Comet WMT22,wmt19_deen,Llama 3.1 8B,PPL,Raw,0.4069100472226224
Comet WMT22,wmt19_deen,Llama 3.1 8B,PPL,Detrended,0.4587300734891074
Comet WMT22,wmt19_deen,Llama 3.1 8B,MTE,Raw,0.4179266190225899
Comet WMT22,wmt19_deen,Llama 3.1 8B,MTE,Detrended,0.545678281680194
Comet WMT22,wmt19_deen,Llama 3.1 8B,MCSE,Raw,0.3606553815080882
Comet WMT22,wmt19_deen,Llama 3.1 8B,MCSE,Detrended,0.3849707409940348
Comet WMT22,wmt19_deen,Llama 3.1 8B,MCNSE,Raw,0.4318546013615363
Comet WMT22,wmt19_deen,Llama 3.1 8B,MCNSE,Detrended,0.4496584694759942
Comet WMT22,wmt19_deen,Llama 3.1 8B,LSRL,Raw,0.45991667060211977
Comet WMT22,wmt19_deen,Llama 3.1 8B,LSRL,Detrended,0.4042376963904441
Comet WMT22,wmt19_fien,Llama 3.1 8B,MSP,Raw,0.1863485813804621
Comet WMT22,wmt19_fien,Llama 3.1 8B,MSP,Detrended,0.46713456764930067
Comet WMT22,wmt19_fien,Llama 3.1 8B,PPL,Raw,0.5158845940928607
Comet WMT22,wmt19_fien,Llama 3.1 8B,PPL,Detrended,0.520739074716117
Comet WMT22,wmt19_fien,Llama 3.1 8B,MTE,Raw,0.5396894593140971
Comet WMT22,wmt19_fien,Llama 3.1 8B,MTE,Detrended,0.560740943932025
Comet WMT22,wmt19_fien,Llama 3.1 8B,MCSE,Raw,0.08462610281475262
Comet WMT22,wmt19_fien,Llama 3.1 8B,MCSE,Detrended,0.3182376194756673
Comet WMT22,wmt19_fien,Llama 3.1 8B,MCNSE,Raw,0.4552029681057542
Comet WMT22,wmt19_fien,Llama 3.1 8B,MCNSE,Detrended,0.45659525923824146
Comet WMT22,wmt19_fien,Llama 3.1 8B,LSRL,Raw,0.36787966736238303
Comet WMT22,wmt19_fien,Llama 3.1 8B,LSRL,Detrended,0.3667283638282681
Comet WMT22,wmt19_lten,Llama 3.1 8B,MSP,Raw,0.28781632548855557
Comet WMT22,wmt19_lten,Llama 3.1 8B,MSP,Detrended,0.4729009202663231
Comet WMT22,wmt19_lten,Llama 3.1 8B,PPL,Raw,0.47471389456831276
Comet WMT22,wmt19_lten,Llama 3.1 8B,PPL,Detrended,0.49475666635525145
Comet WMT22,wmt19_lten,Llama 3.1 8B,MTE,Raw,0.5183372862935993
Comet WMT22,wmt19_lten,Llama 3.1 8B,MTE,Detrended,0.5553486538768893
Comet WMT22,wmt19_lten,Llama 3.1 8B,MCSE,Raw,0.20081155535731213
Comet WMT22,wmt19_lten,Llama 3.1 8B,MCSE,Detrended,0.3553952239048909
Comet WMT22,wmt19_lten,Llama 3.1 8B,MCNSE,Raw,0.4833246638200708
Comet WMT22,wmt19_lten,Llama 3.1 8B,MCNSE,Detrended,0.4847962902932958
Comet WMT22,wmt19_lten,Llama 3.1 8B,LSRL,Raw,0.42037656583567595
Comet WMT22,wmt19_lten,Llama 3.1 8B,LSRL,Detrended,0.39954665179432913
Comet WMT22,wmt19_ruen,Llama 3.1 8B,MSP,Raw,0.4314846239557551
Comet WMT22,wmt19_ruen,Llama 3.1 8B,MSP,Detrended,0.4137886226768542
Comet WMT22,wmt19_ruen,Llama 3.1 8B,PPL,Raw,0.315136494187825
Comet WMT22,wmt19_ruen,Llama 3.1 8B,PPL,Detrended,0.46435484031673896
Comet WMT22,wmt19_ruen,Llama 3.1 8B,MTE,Raw,0.3306383238915915
Comet WMT22,wmt19_ruen,Llama 3.1 8B,MTE,Detrended,0.5258244227906861
Comet WMT22,wmt19_ruen,Llama 3.1 8B,MCSE,Raw,0.3592330391307836
Comet WMT22,wmt19_ruen,Llama 3.1 8B,MCSE,Detrended,0.3199067405659707
Comet WMT22,wmt19_ruen,Llama 3.1 8B,MCNSE,Raw,0.35287193017264856
Comet WMT22,wmt19_ruen,Llama 3.1 8B,MCNSE,Detrended,0.4385902324387661
Comet WMT22,wmt19_ruen,Llama 3.1 8B,LSRL,Raw,0.34711076272805447
Comet WMT22,wmt19_ruen,Llama 3.1 8B,LSRL,Detrended,0.380174985166118
Comet WMT22,wmt14_csen,Gemma 2 9B,MSP,Raw,0.3980281934154919
Comet WMT22,wmt14_csen,Gemma 2 9B,MSP,Detrended,0.4820652165982014
Comet WMT22,wmt14_csen,Gemma 2 9B,PPL,Raw,0.4355824600337033
Comet WMT22,wmt14_csen,Gemma 2 9B,PPL,Detrended,0.4566554002396981
Comet WMT22,wmt14_csen,Gemma 2 9B,MTE,Raw,0.44278695693537357
Comet WMT22,wmt14_csen,Gemma 2 9B,MTE,Detrended,0.49246490155197953
Comet WMT22,wmt14_csen,Gemma 2 9B,MCSE,Raw,0.31858233401029706
Comet WMT22,wmt14_csen,Gemma 2 9B,MCSE,Detrended,0.3944817807635056
Comet WMT22,wmt14_csen,Gemma 2 9B,MCNSE,Raw,0.4420735577423437
Comet WMT22,wmt14_csen,Gemma 2 9B,MCNSE,Detrended,0.43770174258355926
Comet WMT22,wmt14_csen,Gemma 2 9B,LSRL,Raw,0.3996484849215278
Comet WMT22,wmt14_csen,Gemma 2 9B,LSRL,Detrended,0.37992486307451034
Comet WMT22,wmt14_deen,Gemma 2 9B,MSP,Raw,0.3730956509156523
Comet WMT22,wmt14_deen,Gemma 2 9B,MSP,Detrended,0.5010967761982117
Comet WMT22,wmt14_deen,Gemma 2 9B,PPL,Raw,0.483771437778783
Comet WMT22,wmt14_deen,Gemma 2 9B,PPL,Detrended,0.5061035362677894
Comet WMT22,wmt14_deen,Gemma 2 9B,MTE,Raw,0.48888523925686556
Comet WMT22,wmt14_deen,Gemma 2 9B,MTE,Detrended,0.5367015307170576
Comet WMT22,wmt14_deen,Gemma 2 9B,MCSE,Raw,0.3079413688029587
Comet WMT22,wmt14_deen,Gemma 2 9B,MCSE,Detrended,0.43123580234388775
Comet WMT22,wmt14_deen,Gemma 2 9B,MCNSE,Raw,0.5018209055149132
Comet WMT22,wmt14_deen,Gemma 2 9B,MCNSE,Detrended,0.4993667510220929
Comet WMT22,wmt14_deen,Gemma 2 9B,LSRL,Raw,0.47286596064064196
Comet WMT22,wmt14_deen,Gemma 2 9B,LSRL,Detrended,0.4625014600641705
Comet WMT22,wmt14_ruen,Gemma 2 9B,MSP,Raw,0.42501131738086734
Comet WMT22,wmt14_ruen,Gemma 2 9B,MSP,Detrended,0.47328249654959814
Comet WMT22,wmt14_ruen,Gemma 2 9B,PPL,Raw,0.381592713647498
Comet WMT22,wmt14_ruen,Gemma 2 9B,PPL,Detrended,0.4959991324600618
Comet WMT22,wmt14_ruen,Gemma 2 9B,MTE,Raw,0.38436938637560353
Comet WMT22,wmt14_ruen,Gemma 2 9B,MTE,Detrended,0.5289827496306675
Comet WMT22,wmt14_ruen,Gemma 2 9B,MCSE,Raw,0.35338637898536485
Comet WMT22,wmt14_ruen,Gemma 2 9B,MCSE,Detrended,0.3754164349441813
Comet WMT22,wmt14_ruen,Gemma 2 9B,MCNSE,Raw,0.4169342151693558
Comet WMT22,wmt14_ruen,Gemma 2 9B,MCNSE,Detrended,0.47987532817937395
Comet WMT22,wmt14_ruen,Gemma 2 9B,LSRL,Raw,0.4004864671052671
Comet WMT22,wmt14_ruen,Gemma 2 9B,LSRL,Detrended,0.4473716686605496
Comet WMT22,wmt14_fren,Gemma 2 9B,MSP,Raw,0.28625524250549683
Comet WMT22,wmt14_fren,Gemma 2 9B,MSP,Detrended,0.38257072909417644
Comet WMT22,wmt14_fren,Gemma 2 9B,PPL,Raw,0.3610052566151823
Comet WMT22,wmt14_fren,Gemma 2 9B,PPL,Detrended,0.3997238919752696
Comet WMT22,wmt14_fren,Gemma 2 9B,MTE,Raw,0.37135042991652567
Comet WMT22,wmt14_fren,Gemma 2 9B,MTE,Detrended,0.4364891190367375
Comet WMT22,wmt14_fren,Gemma 2 9B,MCSE,Raw,0.283131470586384
Comet WMT22,wmt14_fren,Gemma 2 9B,MCSE,Detrended,0.3521179036201538
Comet WMT22,wmt14_fren,Gemma 2 9B,MCNSE,Raw,0.37000882095463183
Comet WMT22,wmt14_fren,Gemma 2 9B,MCNSE,Detrended,0.3885461277816444
Comet WMT22,wmt14_fren,Gemma 2 9B,LSRL,Raw,0.3277667600337111
Comet WMT22,wmt14_fren,Gemma 2 9B,LSRL,Detrended,0.3192088306048016
Comet WMT22,wmt19_deen,Gemma 2 9B,MSP,Raw,0.4901975324672689
Comet WMT22,wmt19_deen,Gemma 2 9B,MSP,Detrended,0.5332538773276565
Comet WMT22,wmt19_deen,Gemma 2 9B,PPL,Raw,0.44484457798368865
Comet WMT22,wmt19_deen,Gemma 2 9B,PPL,Detrended,0.46612034332646013
Comet WMT22,wmt19_deen,Gemma 2 9B,MTE,Raw,0.4361468512985898
Comet WMT22,wmt19_deen,Gemma 2 9B,MTE,Detrended,0.5056805813214285
Comet WMT22,wmt19_deen,Gemma 2 9B,MCSE,Raw,0.40591280260369245
Comet WMT22,wmt19_deen,Gemma 2 9B,MCSE,Detrended,0.47186687479463
Comet WMT22,wmt19_deen,Gemma 2 9B,MCNSE,Raw,0.4730176039593972
Comet WMT22,wmt19_deen,Gemma 2 9B,MCNSE,Detrended,0.4912631036997222
Comet WMT22,wmt19_deen,Gemma 2 9B,LSRL,Raw,0.43178410032000986
Comet WMT22,wmt19_deen,Gemma 2 9B,LSRL,Detrended,0.4111464145721446
Comet WMT22,wmt19_fien,Gemma 2 9B,MSP,Raw,0.1847322612627859
Comet WMT22,wmt19_fien,Gemma 2 9B,MSP,Detrended,0.4222181165583535
Comet WMT22,wmt19_fien,Gemma 2 9B,PPL,Raw,0.4556923402237238
Comet WMT22,wmt19_fien,Gemma 2 9B,PPL,Detrended,0.4558441964882471
Comet WMT22,wmt19_fien,Gemma 2 9B,MTE,Raw,0.4868396623505006
Comet WMT22,wmt19_fien,Gemma 2 9B,MTE,Detrended,0.4925729869952176
Comet WMT22,wmt19_fien,Gemma 2 9B,MCSE,Raw,0.09225852622088578
Comet WMT22,wmt19_fien,Gemma 2 9B,MCSE,Detrended,0.3070330231768505
Comet WMT22,wmt19_fien,Gemma 2 9B,MCNSE,Raw,0.4133053838699012
Comet WMT22,wmt19_fien,Gemma 2 9B,MCNSE,Detrended,0.41374037495512306
Comet WMT22,wmt19_fien,Gemma 2 9B,LSRL,Raw,0.3958858471415503
Comet WMT22,wmt19_fien,Gemma 2 9B,LSRL,Detrended,0.39992693930266576
Comet WMT22,wmt19_lten,Gemma 2 9B,MSP,Raw,0.3498283077152618
Comet WMT22,wmt19_lten,Gemma 2 9B,MSP,Detrended,0.3596880328112728
Comet WMT22,wmt19_lten,Gemma 2 9B,PPL,Raw,0.3039736132585588
Comet WMT22,wmt19_lten,Gemma 2 9B,PPL,Detrended,0.32117314667813057
Comet WMT22,wmt19_lten,Gemma 2 9B,MTE,Raw,0.30168504513458
Comet WMT22,wmt19_lten,Gemma 2 9B,MTE,Detrended,0.35980252171636157
Comet WMT22,wmt19_lten,Gemma 2 9B,MCSE,Raw,0.28667081525283494
Comet WMT22,wmt19_lten,Gemma 2 9B,MCSE,Detrended,0.2942182657276923
Comet WMT22,wmt19_lten,Gemma 2 9B,MCNSE,Raw,0.35189053097398826
Comet WMT22,wmt19_lten,Gemma 2 9B,MCNSE,Detrended,0.3513458135262976
Comet WMT22,wmt19_lten,Gemma 2 9B,LSRL,Raw,0.33822376386874453
Comet WMT22,wmt19_lten,Gemma 2 9B,LSRL,Detrended,0.27909425356531703
Comet WMT22,wmt19_ruen,Gemma 2 9B,MSP,Raw,0.4005152831737308
Comet WMT22,wmt19_ruen,Gemma 2 9B,MSP,Detrended,0.41152544945435654
Comet WMT22,wmt19_ruen,Gemma 2 9B,PPL,Raw,0.3051826468790683
Comet WMT22,wmt19_ruen,Gemma 2 9B,PPL,Detrended,0.35486659656119635
Comet WMT22,wmt19_ruen,Gemma 2 9B,MTE,Raw,0.30435909802249644
Comet WMT22,wmt19_ruen,Gemma 2 9B,MTE,Detrended,0.40100376221662676
Comet WMT22,wmt19_ruen,Gemma 2 9B,MCSE,Raw,0.3606208721969693
Comet WMT22,wmt19_ruen,Gemma 2 9B,MCSE,Detrended,0.3866277375284459
Comet WMT22,wmt19_ruen,Gemma 2 9B,MCNSE,Raw,0.3730063674840428
Comet WMT22,wmt19_ruen,Gemma 2 9B,MCNSE,Detrended,0.40539492085381884
Comet WMT22,wmt19_ruen,Gemma 2 9B,LSRL,Raw,0.3363172144788169
Comet WMT22,wmt19_ruen,Gemma 2 9B,LSRL,Detrended,0.34960123755752476
Comet WMT22,wmt14_csen,EuroLLM 9B,MSP,Raw,0.29297723874386566
Comet WMT22,wmt14_csen,EuroLLM 9B,MSP,Detrended,0.37395174661194436
Comet WMT22,wmt14_csen,EuroLLM 9B,PPL,Raw,0.5051788647626327
Comet WMT22,wmt14_csen,EuroLLM 9B,PPL,Detrended,0.5311124030034439
Comet WMT22,wmt14_csen,EuroLLM 9B,MTE,Raw,0.5247172972858595
Comet WMT22,wmt14_csen,EuroLLM 9B,MTE,Detrended,0.572164778573043
Comet WMT22,wmt14_csen,EuroLLM 9B,MCSE,Raw,0.3511622913544907
Comet WMT22,wmt14_csen,EuroLLM 9B,MCSE,Detrended,0.46209681102633676
Comet WMT22,wmt14_csen,EuroLLM 9B,MCNSE,Raw,0.22516026963927746
Comet WMT22,wmt14_csen,EuroLLM 9B,MCNSE,Detrended,0.22029989250182822
Comet WMT22,wmt14_csen,EuroLLM 9B,LSRL,Raw,0.31715217573867377
Comet WMT22,wmt14_csen,EuroLLM 9B,LSRL,Detrended,0.31690958741399816
Comet WMT22,wmt14_deen,EuroLLM 9B,MSP,Raw,0.3317633239239606
Comet WMT22,wmt14_deen,EuroLLM 9B,MSP,Detrended,0.4612519869031191
Comet WMT22,wmt14_deen,EuroLLM 9B,PPL,Raw,0.5049417287784129
Comet WMT22,wmt14_deen,EuroLLM 9B,PPL,Detrended,0.5311921101421534
Comet WMT22,wmt14_deen,EuroLLM 9B,MTE,Raw,0.5165715683514618
Comet WMT22,wmt14_deen,EuroLLM 9B,MTE,Detrended,0.5526184989843317
Comet WMT22,wmt14_deen,EuroLLM 9B,MCSE,Raw,0.3588279143001
Comet WMT22,wmt14_deen,EuroLLM 9B,MCSE,Detrended,0.4660796670675908
Comet WMT22,wmt14_deen,EuroLLM 9B,MCNSE,Raw,0.3567820614965771
Comet WMT22,wmt14_deen,EuroLLM 9B,MCNSE,Detrended,0.358743205260461
Comet WMT22,wmt14_deen,EuroLLM 9B,LSRL,Raw,0.37517169479923623
Comet WMT22,wmt14_deen,EuroLLM 9B,LSRL,Detrended,0.3739525917671691
Comet WMT22,wmt14_ruen,EuroLLM 9B,MSP,Raw,0.42270688419753316
Comet WMT22,wmt14_ruen,EuroLLM 9B,MSP,Detrended,0.4996893775091791
Comet WMT22,wmt14_ruen,EuroLLM 9B,PPL,Raw,0.4335391795216228
Comet WMT22,wmt14_ruen,EuroLLM 9B,PPL,Detrended,0.5365639396195883
Comet WMT22,wmt14_ruen,EuroLLM 9B,MTE,Raw,0.45563488662891766
Comet WMT22,wmt14_ruen,EuroLLM 9B,MTE,Detrended,0.5639263846372549
Comet WMT22,wmt14_ruen,EuroLLM 9B,MCSE,Raw,0.4239800053615889
Comet WMT22,wmt14_ruen,EuroLLM 9B,MCSE,Detrended,0.4562980397259947
Comet WMT22,wmt14_ruen,EuroLLM 9B,MCNSE,Raw,0.28236037792387975
Comet WMT22,wmt14_ruen,EuroLLM 9B,MCNSE,Detrended,0.33430207090762837
Comet WMT22,wmt14_ruen,EuroLLM 9B,LSRL,Raw,0.31440259987242025
Comet WMT22,wmt14_ruen,EuroLLM 9B,LSRL,Detrended,0.3559842880783196
Comet WMT22,wmt14_fren,EuroLLM 9B,MSP,Raw,0.23792238950538458
Comet WMT22,wmt14_fren,EuroLLM 9B,MSP,Detrended,0.34240939806156656
Comet WMT22,wmt14_fren,EuroLLM 9B,PPL,Raw,0.43969643090250027
Comet WMT22,wmt14_fren,EuroLLM 9B,PPL,Detrended,0.47346933212950654
Comet WMT22,wmt14_fren,EuroLLM 9B,MTE,Raw,0.4660276871996841
Comet WMT22,wmt14_fren,EuroLLM 9B,MTE,Detrended,0.519768285613584
Comet WMT22,wmt14_fren,EuroLLM 9B,MCSE,Raw,0.283117118764891
Comet WMT22,wmt14_fren,EuroLLM 9B,MCSE,Detrended,0.39553508783788
Comet WMT22,wmt14_fren,EuroLLM 9B,MCNSE,Raw,0.22111983350603664
Comet WMT22,wmt14_fren,EuroLLM 9B,MCNSE,Detrended,0.22046361304632306
Comet WMT22,wmt14_fren,EuroLLM 9B,LSRL,Raw,0.2922287530582597
Comet WMT22,wmt14_fren,EuroLLM 9B,LSRL,Detrended,0.2922668032820002
Comet WMT22,wmt19_deen,EuroLLM 9B,MSP,Raw,0.40069959927473187
Comet WMT22,wmt19_deen,EuroLLM 9B,MSP,Detrended,0.5071182613903922
Comet WMT22,wmt19_deen,EuroLLM 9B,PPL,Raw,0.5155446385986024
Comet WMT22,wmt19_deen,EuroLLM 9B,PPL,Detrended,0.5364370043120107
Comet WMT22,wmt19_deen,EuroLLM 9B,MTE,Raw,0.5110970489520962
Comet WMT22,wmt19_deen,EuroLLM 9B,MTE,Detrended,0.5750898424786516
Comet WMT22,wmt19_deen,EuroLLM 9B,MCSE,Raw,0.41402781758446267
Comet WMT22,wmt19_deen,EuroLLM 9B,MCSE,Detrended,0.48674070608676256
Comet WMT22,wmt19_deen,EuroLLM 9B,MCNSE,Raw,0.3378522161280529
Comet WMT22,wmt19_deen,EuroLLM 9B,MCNSE,Detrended,0.33736682140168545
Comet WMT22,wmt19_deen,EuroLLM 9B,LSRL,Raw,0.40434975539859763
Comet WMT22,wmt19_deen,EuroLLM 9B,LSRL,Detrended,0.40676015080993405
Comet WMT22,wmt19_fien,EuroLLM 9B,MSP,Raw,0.16244145579133945
Comet WMT22,wmt19_fien,EuroLLM 9B,MSP,Detrended,0.3936291145845242
Comet WMT22,wmt19_fien,EuroLLM 9B,PPL,Raw,0.48416355098725994
Comet WMT22,wmt19_fien,EuroLLM 9B,PPL,Detrended,0.4864477622176622
Comet WMT22,wmt19_fien,EuroLLM 9B,MTE,Raw,0.5117610685909972
Comet WMT22,wmt19_fien,EuroLLM 9B,MTE,Detrended,0.5214511384450616
Comet WMT22,wmt19_fien,EuroLLM 9B,MCSE,Raw,0.21142702409011477
Comet WMT22,wmt19_fien,EuroLLM 9B,MCSE,Detrended,0.3998107727504701
Comet WMT22,wmt19_fien,EuroLLM 9B,MCNSE,Raw,0.35511884556999507
Comet WMT22,wmt19_fien,EuroLLM 9B,MCNSE,Detrended,0.3462117502143236
Comet WMT22,wmt19_fien,EuroLLM 9B,LSRL,Raw,0.3467080779853919
Comet WMT22,wmt19_fien,EuroLLM 9B,LSRL,Detrended,0.35386166909106154
Comet WMT22,wmt19_lten,EuroLLM 9B,MSP,Raw,0.27658473447950394
Comet WMT22,wmt19_lten,EuroLLM 9B,MSP,Detrended,0.3405749623495954
Comet WMT22,wmt19_lten,EuroLLM 9B,PPL,Raw,0.35689628849859456
Comet WMT22,wmt19_lten,EuroLLM 9B,PPL,Detrended,0.40254352248933933
Comet WMT22,wmt19_lten,EuroLLM 9B,MTE,Raw,0.37197876352762277
Comet WMT22,wmt19_lten,EuroLLM 9B,MTE,Detrended,0.4496417192360343
Comet WMT22,wmt19_lten,EuroLLM 9B,MCSE,Raw,0.3431642287413338
Comet WMT22,wmt19_lten,EuroLLM 9B,MCSE,Detrended,0.3747610967251543
Comet WMT22,wmt19_lten,EuroLLM 9B,MCNSE,Raw,0.2772557868511457
Comet WMT22,wmt19_lten,EuroLLM 9B,MCNSE,Detrended,0.27931506129379297
Comet WMT22,wmt19_lten,EuroLLM 9B,LSRL,Raw,0.3175446107106268
Comet WMT22,wmt19_lten,EuroLLM 9B,LSRL,Detrended,0.31298119489648923
Comet WMT22,wmt19_ruen,EuroLLM 9B,MSP,Raw,0.4304800631859134
Comet WMT22,wmt19_ruen,EuroLLM 9B,MSP,Detrended,0.4358375208069
Comet WMT22,wmt19_ruen,EuroLLM 9B,PPL,Raw,0.3247199723372336
Comet WMT22,wmt19_ruen,EuroLLM 9B,PPL,Detrended,0.3943879546926203
Comet WMT22,wmt19_ruen,EuroLLM 9B,MTE,Raw,0.34064107141267563
Comet WMT22,wmt19_ruen,EuroLLM 9B,MTE,Detrended,0.4534652121928809
Comet WMT22,wmt19_ruen,EuroLLM 9B,MCSE,Raw,0.42235859759301486
Comet WMT22,wmt19_ruen,EuroLLM 9B,MCSE,Detrended,0.38935785177080406
Comet WMT22,wmt19_ruen,EuroLLM 9B,MCNSE,Raw,0.24489582703142596
Comet WMT22,wmt19_ruen,EuroLLM 9B,MCNSE,Detrended,0.2940844881675894
Comet WMT22,wmt19_ruen,EuroLLM 9B,LSRL,Raw,0.2588891380731487
Comet WMT22,wmt19_ruen,EuroLLM 9B,LSRL,Detrended,0.290768679897838
BLEU,wmt14_csen,Llama 3.1 8B,MSP,Raw,0.20027819462291127
BLEU,wmt14_csen,Llama 3.1 8B,MSP,Detrended,0.35686721733930704
BLEU,wmt14_csen,Llama 3.1 8B,PPL,Raw,0.3976036961536334
BLEU,wmt14_csen,Llama 3.1 8B,PPL,Detrended,0.41148155096925065
BLEU,wmt14_csen,Llama 3.1 8B,MTE,Raw,0.36164717467555374
BLEU,wmt14_csen,Llama 3.1 8B,MTE,Detrended,0.38587771959782474
BLEU,wmt14_csen,Llama 3.1 8B,MCSE,Raw,0.1436693062013279
BLEU,wmt14_csen,Llama 3.1 8B,MCSE,Detrended,0.26935159198175185
BLEU,wmt14_csen,Llama 3.1 8B,MCNSE,Raw,0.3432456661917329
BLEU,wmt14_csen,Llama 3.1 8B,MCNSE,Detrended,0.34402026482877057
BLEU,wmt14_csen,Llama 3.1 8B,LSRL,Raw,0.3267859867006238
BLEU,wmt14_csen,Llama 3.1 8B,LSRL,Detrended,0.3289892951285286
BLEU,wmt14_deen,Llama 3.1 8B,MSP,Raw,0.25563270324267756
BLEU,wmt14_deen,Llama 3.1 8B,MSP,Detrended,0.46309043468754274
BLEU,wmt14_deen,Llama 3.1 8B,PPL,Raw,0.4870634831310194
BLEU,wmt14_deen,Llama 3.1 8B,PPL,Detrended,0.5010748646019167
BLEU,wmt14_deen,Llama 3.1 8B,MTE,Raw,0.4721958119567264
BLEU,wmt14_deen,Llama 3.1 8B,MTE,Detrended,0.48923772020433154
BLEU,wmt14_deen,Llama 3.1 8B,MCSE,Raw,0.15816879587908284
BLEU,wmt14_deen,Llama 3.1 8B,MCSE,Detrended,0.32102183855806415
BLEU,wmt14_deen,Llama 3.1 8B,MCNSE,Raw,0.4048475541731789
BLEU,wmt14_deen,Llama 3.1 8B,MCNSE,Detrended,0.4056680303376624
BLEU,wmt14_deen,Llama 3.1 8B,LSRL,Raw,0.3944498242575658
BLEU,wmt14_deen,Llama 3.1 8B,LSRL,Detrended,0.398578492311954
BLEU,wmt14_ruen,Llama 3.1 8B,MSP,Raw,0.25519261964571543
BLEU,wmt14_ruen,Llama 3.1 8B,MSP,Detrended,0.4021784058962175
BLEU,wmt14_ruen,Llama 3.1 8B,PPL,Raw,0.4290100723194987
BLEU,wmt14_ruen,Llama 3.1 8B,PPL,Detrended,0.4182850248398293
BLEU,wmt14_ruen,Llama 3.1 8B,MTE,Raw,0.41525158892799435
BLEU,wmt14_ruen,Llama 3.1 8B,MTE,Detrended,0.400592306126518
BLEU,wmt14_ruen,Llama 3.1 8B,MCSE,Raw,0.15910078474838438
BLEU,wmt14_ruen,Llama 3.1 8B,MCSE,Detrended,0.27535738686790284
BLEU,wmt14_ruen,Llama 3.1 8B,MCNSE,Raw,0.33524464151421235
BLEU,wmt14_ruen,Llama 3.1 8B,MCNSE,Detrended,0.3364898808019855
BLEU,wmt14_ruen,Llama 3.1 8B,LSRL,Raw,0.29552315656906686
BLEU,wmt14_ruen,Llama 3.1 8B,LSRL,Detrended,0.26941496310159163
BLEU,wmt14_fren,Llama 3.1 8B,MSP,Raw,0.1461720788894848
BLEU,wmt14_fren,Llama 3.1 8B,MSP,Detrended,0.34465068902928353
BLEU,wmt14_fren,Llama 3.1 8B,PPL,Raw,0.41715474631454297
BLEU,wmt14_fren,Llama 3.1 8B,PPL,Detrended,0.412977131791855
BLEU,wmt14_fren,Llama 3.1 8B,MTE,Raw,0.4265981736067312
BLEU,wmt14_fren,Llama 3.1 8B,MTE,Detrended,0.41575305535627605
BLEU,wmt14_fren,Llama 3.1 8B,MCSE,Raw,0.08333085407485333
BLEU,wmt14_fren,Llama 3.1 8B,MCSE,Detrended,0.2413161574217088
BLEU,wmt14_fren,Llama 3.1 8B,MCNSE,Raw,0.3219044859420875
BLEU,wmt14_fren,Llama 3.1 8B,MCNSE,Detrended,0.3166810002823405
BLEU,wmt14_fren,Llama 3.1 8B,LSRL,Raw,0.3071731415053753
BLEU,wmt14_fren,Llama 3.1 8B,LSRL,Detrended,0.3135660803995767
BLEU,wmt19_deen,Llama 3.1 8B,MSP,Raw,0.2565847580258239
BLEU,wmt19_deen,Llama 3.1 8B,MSP,Detrended,0.5201444824871445
BLEU,wmt19_deen,Llama 3.1 8B,PPL,Raw,0.5332105849662405
BLEU,wmt19_deen,Llama 3.1 8B,PPL,Detrended,0.5416183905898234
BLEU,wmt19_deen,Llama 3.1 8B,MTE,Raw,0.5113503255902667
BLEU,wmt19_deen,Llama 3.1 8B,MTE,Detrended,0.5219995743086865
BLEU,wmt19_deen,Llama 3.1 8B,MCSE,Raw,0.13186730815878409
BLEU,wmt19_deen,Llama 3.1 8B,MCSE,Detrended,0.3573991849812346
BLEU,wmt19_deen,Llama 3.1 8B,MCNSE,Raw,0.4352419813445464
BLEU,wmt19_deen,Llama 3.1 8B,MCNSE,Detrended,0.434477763698191
BLEU,wmt19_deen,Llama 3.1 8B,LSRL,Raw,0.4573574917882766
BLEU,wmt19_deen,Llama 3.1 8B,LSRL,Detrended,0.4674390960047105
BLEU,wmt19_fien,Llama 3.1 8B,MSP,Raw,0.27599534825504085
BLEU,wmt19_fien,Llama 3.1 8B,MSP,Detrended,0.4758839913191811
BLEU,wmt19_fien,Llama 3.1 8B,PPL,Raw,0.48210344981116765
BLEU,wmt19_fien,Llama 3.1 8B,PPL,Detrended,0.48549802621088184
BLEU,wmt19_fien,Llama 3.1 8B,MTE,Raw,0.4272373159107916
BLEU,wmt19_fien,Llama 3.1 8B,MTE,Detrended,0.450116307627525
BLEU,wmt19_fien,Llama 3.1 8B,MCSE,Raw,0.1879386616394145
BLEU,wmt19_fien,Llama 3.1 8B,MCSE,Detrended,0.31438229061851075
BLEU,wmt19_fien,Llama 3.1 8B,MCNSE,Raw,0.40224470595708905
BLEU,wmt19_fien,Llama 3.1 8B,MCNSE,Detrended,0.4028202509077778
BLEU,wmt19_fien,Llama 3.1 8B,LSRL,Raw,0.3422897427118718
BLEU,wmt19_fien,Llama 3.1 8B,LSRL,Detrended,0.33933361850884736
BLEU,wmt19_lten,Llama 3.1 8B,MSP,Raw,0.1443408832656856
BLEU,wmt19_lten,Llama 3.1 8B,MSP,Detrended,0.3791243270372463
BLEU,wmt19_lten,Llama 3.1 8B,PPL,Raw,0.3966539108359544
BLEU,wmt19_lten,Llama 3.1 8B,PPL,Detrended,0.39463972609381315
